"",l-query1,cnt-query1,memory
1,3138.787878787879,78.0,20.50375014085036
2,3235.2258064516127,164.0,20.34135850270589
3,3010.3,251.0,20.12974802652995
4,3200.0,337.0,20.165673812230427
5,3199.6451612903224,423.0,19.923318068186443
6,3200.0967741935483,509.0,20.18603817621867
7,3199.3225806451615,595.0,20.19400691986084
8,3025.366666666667,679.0,19.958958625793457
9,3200.516129032258,768.0,20.239875713984173
