"",latency-Q2,memory
1,4360.085714285714,864.4711380004883
2,NaN,2708.703825632731
3,NaN,3810.3693084716797
4,NaN,4603.537168502808
5,NaN,5593.924156188965
6,NaN,6437.9993947347
7,NaN,7129.124315897624
8,NaN,7740.671955108643
9,NaN,8229.763721466064
10,NaN,8860.342140197754
11,NaN,9606.452423095703
12,NaN,10276.610600789389
