"",latency-Q11,memory
1,NaN,54.38958798922025
2,NaN,56.9654115041097
3,NaN,57.92157300313314
4,NaN,56.20382754007975
5,NaN,57.42337735493978
6,NaN,57.30381202697754
7,NaN,57.98271242777506
8,NaN,58.12784767150879
9,NaN,58.81851577758789
10,NaN,57.85029602050781
11,NaN,57.846601486206055
12,NaN,57.0449275970459
13,NaN,57.044925689697266
14,NaN,57.57938194274902
15,NaN,57.31215286254883
