"",latency-Q4,memory
1,596.4827586206897,58.095369192270134
2,NaN,63.76762008666992
3,NaN,63.767621994018555
4,NaN,64.03484916687012
5,NaN,63.76762390136719
6,NaN,63.76762008666992
7,NaN,63.767621994018555
8,NaN,64.03494707743327
9,NaN,63.76823425292969
10,NaN,63.768227895100914
11,NaN,63.768232345581055
12,NaN,64.03545761108398
13,NaN,64.03549385070801
14,NaN,64.03591346740723
15,NaN,64.03591346740723
