"",latency-Q5,memory
1,10.973684210526315,31.31029569185697
2,8.769911504424778,46.075581868489586
3,9.155172413793103,61.5600331624349
4,5.530973451327434,77.275084177653
5,6.059322033898305,93.72879409790039
6,5.131578947368421,107.05706214904785
7,4.747826086956522,122.17800839742024
8,6.455357142857143,137.75475438435873
9,5.387931034482759,151.99710019429526
10,5.243478260869566,167.65065066019693
11,16.079646017699115,182.9924691518148
12,5.086956521739131,198.5851205190023
13,7.188034188034188,213.0030314127604
14,4.478260869565218,228.4625676472982
15,6.191304347826087,243.89741452534994
