"",latency-Q3,memory
1,19250.33125,75.53864347017728
2,NaN,87.32826296488444
3,NaN,89.5326582590739
4,NaN,92.79243342081706
5,226205.89864864864,111.1525052388509
6,NaN,115.9703909556071
7,NaN,115.74050712585449
8,NaN,115.98146184285481
9,NaN,115.89196650187175
10,NaN,115.94439888000488
11,NaN,115.9051062266032
12,NaN,116.03063519795735
13,NaN,116.16179466247559
14,NaN,115.73970603942871
15,NaN,115.74048296610515
