"",latency-Q8,memory
1,6.399209486166008,24.021979111891525
2,3.008130081300813,25.48620541890462
3,2.6041666666666665,26.758068084716797
4,2.408333333333333,27.73699696858724
5,85.76,29.83037757873535
6,209.15204678362574,30.100168863932293
7,187.53370786516854,30.137160619099934
8,213.5030303030303,30.946866353352863
9,395.6235294117647,31.870105743408203
10,583.1607142857143,32.78139877319336
11,583.1607142857143,32.55506134033203
12,583.2666666666667,32.30829874674479
13,NaN,32.34907150268555
14,NaN,32.35465876261393
15,NaN,32.35466066996256
