"",latency-Q9,memory
1,17.76923076923077,26.777785619099934
2,502.5,28.983605702718098
3,498.69767441860466,29.837299346923828
4,496.6279069767442,30.871854782104492
5,493.9367816091954,31.375503540039062
6,491.2093023255814,32.450971603393555
7,487.6686046511628,33.25975672403971
8,484.5406976744186,33.89484405517578
9,481.03550295857985,35.43036905924479
10,511.5,35.05401357014974
11,NaN,34.817803700764976
12,NaN,34.85068893432617
13,NaN,34.75203323364258
14,NaN,34.81794102986654
15,NaN,34.75217056274414
