"",latency-Q11,memory
1,NaN,54.32899416410006
2,NaN,58.426125844319664
3,NaN,57.998976389567055
4,NaN,57.808071772257485
5,NaN,57.05724906921387
6,NaN,57.324472427368164
7,NaN,57.325021743774414
8,NaN,57.32562700907389
9,NaN,57.05845260620117
10,NaN,57.058454513549805
11,NaN,57.325679779052734
12,NaN,57.3256778717041
13,NaN,57.3256778717041
14,NaN,57.3256778717041
15,NaN,57.592905044555664
