"",latency-Q3,memory
1,1149.2068965517242,110.77014025519875
2,1881.344827586207,121.75818824768066
3,1571.142857142857,117.00759824117024
4,1475.6153846153845,115.92241096496582
5,1567.8333333333333,125.89542071024577
6,1335.3478260869565,111.2667121887207
7,1778.5416666666667,112.62668736775716
8,1729.904761904762,113.98940658569336
9,2083.2727272727275,111.66125996907552
10,2598.8,112.99394353230794
11,2517.277777777778,114.34661483764648
12,2584.0625,114.45524597167969
13,2879.125,118.66804440816243
14,3658.5384615384614,112.24633280436198
15,3679.1428571428573,112.41902987162273
