"",latency-Q7,memory
1,314.20746887966806,24.165047278771034
2,571.2484076433121,25.13114356994629
3,770.4453125,25.005150477091473
4,1021.6224489795918,25.422950108846027
5,1018.81,26.10610071818034
6,1018.6734693877551,26.1887264251709
7,1032.0,27.384904225667317
8,1026.7395833333333,27.785439173380535
9,1033.3125,28.057717005411785
10,1032.7083333333333,28.223594029744465
11,1034.7083333333333,28.019145965576172
12,1036.65625,28.93036397298177
13,1041.372340425532,29.306350072224934
14,1040.4166666666667,29.118013381958008
15,1044.7978723404256,29.489606857299805
