"",latency-Q11,memory
1,13.096045197740112,23.53762690226237
2,5.30327868852459,22.82101058959961
3,3.566666666666667,23.70608393351237
4,2.433333333333333,24.36499532063802
5,2.352617079889807,24.56040318806966
6,2.3085399449035813,24.903414408365887
7,2.188888888888889,24.736012140909832
8,2.025,30.325676600138348
9,1.8194444444444444,26.259022394816082
10,1.7166666666666666,26.334611892700195
11,NaN,25.83524513244629
12,NaN,25.835247039794922
13,NaN,25.767559051513672
14,NaN,25.801403045654297
15,NaN,25.869165420532227
