"",latency-Q8,memory
1,68.89867841409692,25.71129432091346
2,965.8529411764706,29.374078114827473
3,950.7307692307693,32.00450325012207
4,946.8118811881188,37.68460019429525
5,932.6893203883495,42.443230311075844
6,916.7623762376238,51.59184964497884
7,900.059405940594,62.61045010884603
8,881.6571428571428,73.03018633524577
9,858.0882352941177,88.1176191965739
10,853.843137254902,102.92709032694499
11,817.047619047619,120.49741999308269
12,819.4554455445544,139.3556925455729
13,794.9807692307693,160.8590342203776
14,767.2190476190476,184.420134862264
15,776.1666666666666,209.5394287109375
