"",latency-Q10,memory
1,729.1705426356589,72.98914395845853
2,676.2268907563025,78.48079872131348
3,643.2745901639345,79.67123794555664
4,670.6176470588235,79.48332850138347
5,631.7666666666667,80.73718706766765
6,692.4285714285714,81.30754725138347
7,743.241935483871,82.29326566060384
8,656.6666666666666,83.28002802530925
9,648.2394957983194,83.74734369913737
10,709.9139344262295,85.49419403076172
11,672.8583333333333,84.8252665201823
12,709.0756302521008,86.50460942586263
13,644.2958333333333,87.21568234761556
14,690.2983193277311,87.8590742746989
15,650.2008196721312,89.86758613586426
