"",latency-Q7,memory
1,8.735177865612648,24.501107435960037
2,165.0,26.41122055053711
3,503.4166666666667,26.46272913614909
4,504.3333333333333,25.212801615397137
5,511.8688524590164,26.12510045369466
6,499.26666666666665,27.727466583251953
7,495.7416666666667,30.614596048990887
8,493.4916666666667,31.536345799763996
9,493.4166666666667,27.290090560913086
10,498.875,29.783714294433594
11,498.09166666666664,28.161900838216145
12,494.25,33.23683166503906
13,493.10833333333335,31.938913345336914
14,487.10084033613447,31.09512456258138
15,487.75555555555553,30.171719868977863
