"",latency-Q2,memory
1,9881.222222222223,1034.4436007412996
2,NaN,3120.7430254618325
3,NaN,4399.914960861206
4,NaN,5472.111440658569
5,NaN,6522.527379989624
6,NaN,7521.199228286743
7,NaN,8464.788157145182
8,NaN,9135.20594406128
9,NaN,9680.511726379395
10,NaN,10226.46788406372
11,NaN,10762.132385253906
12,NaN,11248.209266662598
