"",latency-Q2,memory
1,592.9260869565218,28.581642150878906
2,550.752,35.73634147644043
3,540.9014598540145,40.18115107218424
4,570.6809338521401,45.202182133992515
5,699.10101010101,49.29452896118164
6,712.659793814433,52.899658203125
7,996.1847133757962,55.95051193237305
8,1119.503448275862,58.65068435668945
9,1219.1843971631206,61.22549057006836
10,1233.2805755395684,63.66999308268229
11,1623.5398230088495,65.72163009643555
12,2298.58024691358,67.2205581665039
13,2307.1975308641977,68.54442405700684
14,2476.4736842105262,69.61404101053874
15,2618.092105263158,70.77216211954753
