"",latency-Q1,memory
1,554.021978021978,108.0680393892176
2,2085.64,111.54292869567871
3,2602.5263157894738,111.70933596293132
4,2480.45,111.19393666585286
5,2365.4444444444443,111.34264691670735
6,2201.681818181818,113.63742256164551
7,1688.6315789473683,112.28500747680664
8,2078.4444444444443,113.19860903422038
9,2029.952380952381,111.84631474812825
10,1985.9444444444443,111.96440251668294
11,1916.6190476190477,112.75581359863281
12,1575.0526315789473,113.89459737141927
13,1777.6315789473683,112.97977828979492
14,1899.2857142857142,112.43626403808594
15,1507.2857142857142,112.5536740620931
