"",latency-Q3,memory
1,1326.5846153846153,72.71725874680739
2,811.0166666666667,77.87363815307617
3,1067.0166666666667,77.56631533304851
4,1089.35,78.22418467203777
5,1059.6333333333334,78.78424453735352
6,1112.5573770491803,79.07330576578777
7,1057.675,80.35461235046387
8,1078.025,80.03490956624348
9,1083.7916666666667,80.50275421142578
10,871.7857142857143,81.66487884521484
11,660.425,82.77695401509602
12,1473.77868852459,82.72068977355957
13,1104.7416666666666,82.58188438415527
14,1107.575,83.03614107767741
15,1062.8833333333334,83.49976030985515
