"",latency-Q11,memory
1,32.3448275862069,24.5899658203125
2,7.688888888888889,24.750481923421223
3,6.733333333333333,24.986454645792644
4,6.111111111111111,25.219509760538738
5,6.016666666666667,25.458550135294598
6,6.761111111111111,26.07185999552409
7,6.194444444444445,26.143316904703777
8,6.5,26.877526601155598
9,6.300546448087432,26.439666112263996
10,5.9222222222222225,26.316076914469402
11,5.955555555555556,27.079861323038738
12,5.944444444444445,27.5734068552653
13,5.888888888888889,27.15336545308431
14,5.797814207650274,27.759477615356445
15,5.838888888888889,27.11672592163086
