"",latency-Q5,memory
1,15.666666666666666,28.42996333195613
2,7.844827586206897,35.30983225504557
3,7.067796610169491,43.069149017333984
4,6.3559322033898304,51.08047231038412
5,8.0,58.65403938293457
6,6.372881355932203,66.74794069925944
7,6.1,74.59109942118327
8,5.677966101694915,82.09911600748698
9,5.4576271186440675,90.26049613952637
10,29.103448275862068,98.12879689534505
11,5.983333333333333,105.62551307678223
12,5.75,113.56680043538411
13,5.416666666666667,122.58317375183105
14,18.949152542372882,130.0447006225586
15,5.305084745762712,138.6582514444987
