"",latency-Q4,memory
1,53.285714285714285,77.94598927217372
2,11.333333333333334,87.35728899637859
3,69.28571428571429,87.516539255778
4,150.0,88.8013089497884
5,95.2,89.59060986836751
6,115.0,90.27333768208821
7,94.7,91.66538937886556
8,48.125,92.76549402872722
9,11.0,93.25146166483562
10,NaN,93.07085227966309
11,NaN,93.07085609436035
12,NaN,93.07085037231445
13,NaN,93.07085037231445
14,NaN,93.07163302103679
15,NaN,93.07162729899089
