"",latency-Q6,memory
1,11.4453125,24.78985595703125
2,3.6333333333333333,24.757219314575195
3,3.2,26.502079645792644
4,2.9754098360655736,28.760932286580402
5,2.509433962264151,29.1796137491862
6,1.7258064516129032,29.561892827351887
7,1.7666666666666666,30.456401189168293
8,1.7833333333333334,31.214638392130535
9,1.8,31.036813735961914
10,1.8,30.882341384887695
11,1.6833333333333333,31.396366755167644
12,1.6833333333333333,31.501131057739258
13,1.6166666666666667,31.61589749654134
14,1.7166666666666666,32.38840421040853
15,1.7,32.73031997680664
