"",latency-Q1,memory
1,1002.5869565217391,108.69472907571232
2,1424.6764705882354,114.38932291666667
3,1521.8235294117646,115.29634284973145
4,1829.576923076923,112.28867212931316
5,1077.0,111.63198852539062
6,1823.36,112.53327624003093
7,2119.0476190476193,111.85898208618164
8,1504.6666666666667,112.73805300394694
9,1846.75,112.0619125366211
10,1638.1304347826087,111.3923511505127
11,1387.5,119.28703053792317
12,1455.909090909091,116.26844787597656
13,1367.3684210526317,111.70110893249512
14,1718.8095238095239,111.79483985900879
15,1557.1,112.67063840230306
