"",latency-Q11,memory
1,13.233333333333333,22.52671750386556
2,7.261111111111111,22.60298728942871
3,5.261111111111111,23.31930414835612
4,4.483333333333333,23.25206184387207
5,3.5444444444444443,23.707630793253582
6,3.370967741935484,23.255961736043293
7,3.0444444444444443,23.426798502604168
8,2.4277777777777776,24.15193239847819
9,1.9722222222222223,24.36454900105794
10,1.9344262295081966,24.29925600687663
11,1.9444444444444444,25.416276931762695
12,1.913978494623656,24.636647542317707
13,1.8333333333333333,24.992578506469727
14,1.8,26.113893508911133
15,1.788888888888889,25.343468348185223
