"",latency-Q1,memory
1,1265.2265625,72.41048724834735
2,1202.5806451612902,77.35002136230469
3,944.3333333333334,77.39766057332356
4,1035.1583333333333,78.04540252685547
5,1101.6311475409836,78.6498457590739
6,992.0833333333334,78.6591027577718
7,1062.9083333333333,79.21162859598796
8,965.975,79.71571032206218
9,1124.234375,80.99564997355144
10,937.3583333333333,80.77522722880046
11,883.6129032258065,81.91335995992024
12,871.7583333333333,81.99545923868816
13,1017.4754098360655,82.11991628011067
14,1026.3968253968253,83.1138521830241
15,971.0333333333333,83.29696146647136
