"",latency-Q2,memory
1,1672.8850574712644,43.034905653733475
2,1408.9347826086957,44.30131594340006
3,1428.0833333333333,45.548753102620445
4,3171.607843137255,46.95714823404948
5,3733.822222222222,48.4591007232666
6,3516.9166666666665,47.28943188985189
7,3471.3958333333335,47.79972902933756
8,3410.8541666666665,48.15424601236979
9,3512.625,48.61775016784668
10,3304.94,49.71957651774088
11,3452.0222222222224,49.63178571065267
12,3656.176470588235,50.47920481363932
13,3615.1063829787236,51.07855224609375
14,3303.22,52.266398111979164
15,3416.591836734694,54.29556147257487
