"",latency-Q8,memory
1,40658.11111111111,203.3515822092692
2,NaN,332.2899204600941
3,NaN,321.9314256147905
4,NaN,312.45460510253906
5,NaN,342.2001238736239
6,NaN,303.21823952414775
7,NaN,345.97286834716795
8,NaN,358.1030563354492
9,NaN,300.26172083074397
10,NaN,332.51308025013316
11,NaN,320.9793715043501
12,NaN,766.0124367607964
13,NaN,1440.3507766723633
14,NaN,1984.802151997884
