"",latency-Q2,memory
1,6024.673469387755,531.7668673197428
2,NaN,2168.6717160542808
3,NaN,3615.3147716522217
4,NaN,4676.454658508301
5,NaN,5668.508155822754
6,NaN,6686.934087753296
7,NaN,7706.2456792195635
8,NaN,8433.687976837158
9,NaN,9031.69662475586
10,NaN,9769.013809204102
11,NaN,10500.597026824951
12,NaN,11087.351104736328
