"",latency-Q7,memory
1,32.900826446280995,27.7624752338116
2,10.393162393162394,28.02691141764323
3,10.394957983193278,28.416670481363933
4,5.779661016949152,28.912559509277344
5,14.256410256410257,29.349531809488933
6,5.680327868852459,29.94151496887207
7,17.41025641025641,31.147565841674805
8,5.702479338842975,31.579809188842773
9,5.686440677966102,31.42830975850423
10,92.7741935483871,31.92624028523763
11,407.35,32.01416333516439
12,430.10526315789474,32.328596115112305
13,531.1190476190476,32.584039052327476
14,532.45,32.513498306274414
15,507.25,32.727844874064125
