"",latency-Q9,memory
1,1409.8809523809523,73.5368159367488
2,1319.7622950819673,78.13347880045573
3,1231.8360655737704,77.98970731099446
4,1092.5901639344263,79.48104604085286
5,1094.2166666666667,78.37350209554036
6,1143.9583333333333,78.64620272318523
7,1148.975,78.98437436421712
8,1088.275,79.88153966267903
9,1199.3166666666666,79.41606267293294
10,1144.75,79.73932139078777
11,1163.3,80.26258214314778
12,1079.4,80.11453056335449
13,1184.425,80.51352246602376
14,1186.5666666666666,81.12800216674805
15,1151.2916666666667,81.15113258361816
