"",latency-Q9,memory
1,24.398373983739837,27.680313697228065
2,7.603305785123967,28.05327606201172
3,7.53781512605042,28.671246846516926
4,7.203389830508475,28.85030174255371
5,7.432203389830509,29.297634760538738
6,16.794871794871796,29.977087656656902
7,11.474576271186441,30.962752024332683
8,28.904347826086955,31.203925450642902
9,22.615384615384617,31.367921193440754
10,28.956521739130434,31.6444574991862
11,35.275862068965516,32.42462348937988
12,45.02654867256637,32.373419443766274
13,55.5045045045045,32.96806271870931
14,58.223214285714285,33.410911560058594
15,65.97297297297297,33.956089655558266
