"",latency-Q8,memory
1,36.660714285714285,34.79007230486189
2,78.24299065420561,36.18096033732096
3,502.0769230769231,36.355125427246094
4,498.52564102564105,36.714381535847984
5,501.1923076923077,36.65121714274088
6,504.29487179487177,36.86884117126465
7,500.28205128205127,37.0588804880778
8,500.1125,37.26101430257162
9,497.2875,37.564194997151695
10,500.3076923076923,37.83377202351888
11,501.52564102564105,38.14633814493815
12,505.4871794871795,38.385786056518555
13,1231.5227272727273,38.413378397623696
14,1526.2058823529412,38.25922520955404
15,1532.111111111111,38.52877426147461
