"",latency-Q5,memory
1,4175.85,80.86976858285757
2,3418.7377049180327,91.32290712992351
3,3423.6612903225805,96.90210596720378
4,3328.9180327868853,103.31009419759114
5,3344.6363636363635,108.8992919921875
6,3351.467741935484,114.79124577840169
7,3737.5806451612902,120.55745506286621
8,3549.2758620689656,127.12447039286296
9,3338.377049180328,132.19413630167642
10,3377.6612903225805,137.9741382598877
11,3362.1311475409834,143.80437469482422
12,3389.44262295082,149.7236156463623
13,3451.1785714285716,155.25603866577148
14,3485.311475409836,161.72668902079263
15,3400.2419354838707,167.61614545186362
