"",latency-Q2,memory
1,1479.1041666666667,31.816400381234978
2,1321.2475247524753,33.63478978474935
3,1515.4943820224719,35.03024355570475
4,2245.0454545454545,36.15683364868164
5,2179.03125,37.73280461629232
6,2138.492957746479,39.12409337361654
7,2250.2608695652175,40.29560216267904
8,2142.0142857142855,42.05824979146322
9,2192.239436619718,43.04025395711263
10,2173.507042253521,44.4392458597819
11,2474.8615384615387,45.73257319132487
12,2232.323529411765,47.06182034810384
13,2270.507462686567,48.619384129842125
14,2233.470588235294,49.68485959370931
15,2220.217391304348,51.12049166361491
