"",latency-Q9,memory
1,16.9609375,23.166736896221455
2,3.091666666666667,23.010730107625324
3,3.908333333333333,23.65638796488444
4,11.175,23.809866587320965
5,199.2058823529412,24.340776443481445
6,502.65,24.48179054260254
7,500.275,24.82299868265788
8,499.0731707317073,24.899340947469074
9,496.9375,25.91195551554362
10,495.075,25.86425018310547
11,494.3170731707317,25.802956263224285
12,491.2625,26.595305760701496
13,488.7682926829268,26.789047241210938
14,486.7,26.214850743611652
15,485.2125,26.40199343363444
