"",latency-Q6,memory
1,25.3,28.475824796236477
2,14.669642857142858,30.012540181477863
3,23.2,31.364423116048176
4,15.607142857142858,33.012411753336586
5,14.212389380530974,34.17574373881022
6,10.738095238095237,35.00948524475098
7,3.683333333333333,35.36831601460775
8,3.76271186440678,35.634656270345054
9,3.7288135593220337,35.873297373453774
10,3.774193548387097,36.09672991434733
11,3.7333333333333334,36.3351256052653
12,3.6885245901639343,36.58575693766276
13,3.7457627118644066,36.7413387298584
14,3.8,37.01080640157064
15,3.7288135593220337,37.34400240580241
