"",latency-Q5,memory
1,109.05405405405405,54.02748325892857
2,81.15789473684211,63.14486757914225
3,65.33333333333333,68.32868830362956
4,88.02631578947368,73.622740427653
5,72.87179487179488,79.06034596761067
6,109.86486486486487,83.4077320098877
7,81.71052631578948,88.59943135579427
8,78.92105263157895,93.4937629699707
9,84.02564102564102,98.7843844095866
10,69.15384615384616,103.98978996276855
11,80.0,108.82177352905273
12,114.37837837837837,113.89461962381999
13,74.15384615384616,119.14621225992839
14,82.94736842105263,124.32250722249348
15,62.53846153846154,129.4565232594808
