"",latency-Q9,memory
1,16079.370967741936,78.62849778395433
2,NaN,86.96303367614746
3,90671.30666666667,160.1493657430013
4,NaN,178.8060066916726
5,NaN,193.7747948964437
6,NaN,193.73396937052408
7,NaN,162.10474840799967
8,NaN,164.49107678731283
9,NaN,183.9497528076172
10,NaN,148.97559928894043
11,NaN,85.99643135070801
12,NaN,86.14799944559734
13,NaN,86.30015055338542
14,NaN,86.82647514343262
